Format Version,1.23,Take Name,Take 2020-09-28 10.54.41 AM_002,Take Notes,,Capture Frame Rate,250.000000,Export Frame Rate,250.000000,Capture Start Time,2020-09-28 11.02.39.310 AM,Total Frames in Take,920,Total Exported Frames,920,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker
590,2.360000,-0.001815,0.008662,1.329266
591,2.364000,-0.001797,0.008663,1.329246
592,2.368000,-0.001837,0.008623,1.329261
593,2.372000,-0.001846,0.008628,1.329273
594,2.376000,-0.001845,0.008603,1.329257
595,2.380000,-0.001883,0.008562,1.329246
596,2.384000,-0.001916,0.008556,1.329233
597,2.388000,-0.001880,0.008551,1.329237
598,2.392000,-0.001847,0.008584,1.329226
599,2.396000,-0.001903,0.008559,1.329240
600,2.400000,-0.001865,0.008593,1.329258
601,2.404000,-0.001837,0.008642,1.329266
602,2.408000,-0.001853,0.008623,1.329265
603,2.412000,-0.001846,0.008658,1.329268
604,2.416000,-0.001800,0.008683,1.329263
605,2.420000,-0.001842,0.008644,1.329274
606,2.424000,-0.001844,0.008652,1.329264
607,2.428000,-0.001844,0.008639,1.329259
608,2.432000,-0.001874,0.008587,1.329256
609,2.436000,-0.001871,0.008580,1.329247
610,2.440000,-0.001905,0.008534,1.329238
611,2.444000,-0.001891,0.008561,1.329252
612,2.448000,-0.001897,0.008557,1.329248
613,2.452000,-0.001866,0.008589,1.329256
614,2.456000,-0.001887,0.008555,1.329258
615,2.460000,-0.001841,0.008614,1.329265
616,2.464000,-0.001843,0.008616,1.329270
617,2.468000,-0.001856,0.008618,1.329270
618,2.472000,-0.001845,0.008610,1.329269
619,2.476000,-0.001841,0.008631,1.329264
620,2.480000,-0.001835,0.008649,1.329270
621,2.484000,-0.001841,0.008644,1.329265
622,2.488000,-0.001836,0.008627,1.329261
623,2.492000,-0.001839,0.008639,1.329260
624,2.496000,-0.001846,0.008601,1.329256
625,2.500000,-0.001865,0.008588,1.329252
626,2.504000,-0.001858,0.008588,1.329250
627,2.508000,-0.001896,0.008559,1.329248
628,2.512000,-0.001885,0.008561,1.329257
629,2.516000,-0.001894,0.008566,1.329256
630,2.520000,-0.001859,0.008586,1.329242
631,2.524000,-0.001882,0.008588,1.329257
632,2.528000,-0.001857,0.008597,1.329264
633,2.532000,-0.001822,0.008645,1.329268
634,2.536000,-0.001821,0.008668,1.329253
635,2.540000,-0.001808,0.008667,1.329274
636,2.544000,-0.001808,0.008653,1.329271
637,2.548000,-0.001831,0.008636,1.329270
638,2.552000,-0.001842,0.008620,1.329259
639,2.556000,-0.001857,0.008608,1.329250
640,2.560000,-0.001848,0.008621,1.329253
641,2.564000,-0.001883,0.008568,1.329246
642,2.568000,-0.001882,0.008552,1.329242
643,2.572000,-0.001864,0.008563,1.329249
644,2.576000,-0.001865,0.008575,1.329242
645,2.580000,-0.001854,0.008586,1.329262
646,2.584000,-0.001860,0.008594,1.329255
647,2.588000,-0.001862,0.008608,1.329256
648,2.592000,-0.001849,0.008612,1.329272
649,2.596000,-0.001831,0.008632,1.329260
650,2.600000,-0.001842,0.008616,1.329259
651,2.604000,-0.001869,0.008602,1.329265
652,2.608000,-0.001865,0.008588,1.329273
653,2.612000,-0.001846,0.008612,1.329266
654,2.616000,-0.001836,0.008629,1.329259
655,2.620000,-0.001866,0.008593,1.329241
656,2.624000,-0.001848,0.008627,1.329251
657,2.628000,-0.001850,0.008606,1.329257
658,2.632000,-0.001836,0.008604,1.329258
659,2.636000,-0.001890,0.008573,1.329259
660,2.640000,-0.001869,0.008583,1.329261
661,2.644000,-0.001863,0.008588,1.329245
662,2.648000,-0.001847,0.008596,1.329251
663,2.652000,-0.001846,0.008595,1.329263
664,2.656000,-0.001838,0.008590,1.329263
665,2.660000,-0.001833,0.008596,1.329251
666,2.664000,-0.001836,0.008613,1.329255
667,2.668000,-0.001843,0.008613,1.329266
668,2.672000,-0.001793,0.008640,1.329254
669,2.676000,-0.001792,0.008654,1.329257
670,2.680000,-0.001829,0.008622,1.329275
671,2.684000,-0.001812,0.008628,1.329267
672,2.688000,-0.001799,0.008634,1.329250
673,2.692000,-0.001786,0.008627,1.329260
674,2.696000,-0.001819,0.008605,1.329244
675,2.700000,-0.001849,0.008571,1.329242
676,2.704000,-0.001861,0.008552,1.329241
677,2.708000,-0.001855,0.008573,1.329254
678,2.712000,-0.001807,0.008602,1.329242
679,2.716000,-0.001840,0.008600,1.329270
680,2.720000,-0.001813,0.008624,1.329273
681,2.724000,-0.001799,0.008655,1.329267
682,2.728000,-0.001790,0.008634,1.329260
683,2.732000,-0.001760,0.008658,1.329267
684,2.736000,-0.001788,0.008650,1.329268
685,2.740000,-0.001772,0.008650,1.329264
686,2.744000,-0.001803,0.008624,1.329266
687,2.748000,-0.001811,0.008640,1.329256
688,2.752000,-0.001793,0.008624,1.329271
689,2.756000,-0.001837,0.008602,1.329274
690,2.760000,-0.001843,0.008577,1.329242
691,2.764000,-0.001816,0.008589,1.329253
692,2.768000,-0.001831,0.008605,1.329231
693,2.772000,-0.001845,0.008592,1.329239
694,2.776000,-0.001866,0.008571,1.329228
695,2.780000,-0.001818,0.008600,1.329239
696,2.784000,-0.001825,0.008601,1.329249
697,2.788000,-0.001873,0.008582,1.329239
698,2.792000,-0.001816,0.008622,1.329249
699,2.796000,-0.001817,0.008630,1.329243
700,2.800000,-0.001855,0.008617,1.329251
701,2.804000,-0.001814,0.008634,1.329259
702,2.808000,-0.001807,0.008641,1.329239
703,2.812000,-0.001821,0.008631,1.329270
704,2.816000,-0.001821,0.008627,1.329250
705,2.820000,-0.001829,0.008611,1.329238
706,2.824000,-0.001847,0.008593,1.329230
707,2.828000,-0.001847,0.008592,1.329253
708,2.832000,-0.001834,0.008604,1.329249
709,2.836000,-0.001858,0.008578,1.329235
710,2.840000,-0.001863,0.008572,1.329255
711,2.844000,-0.001825,0.008629,1.329253
712,2.848000,-0.001860,0.008606,1.329236
713,2.852000,-0.001851,0.008608,1.329260
714,2.856000,-0.001845,0.008624,1.329252
715,2.860000,-0.001879,0.008586,1.329222
716,2.864000,-0.001851,0.008615,1.329255
717,2.868000,-0.001857,0.008612,1.329243
718,2.872000,-0.001832,0.008639,1.329237
719,2.876000,-0.001851,0.008606,1.329242
720,2.880000,-0.001872,0.008601,1.329247
721,2.884000,-0.001852,0.008637,1.329244
722,2.888000,-0.001891,0.008599,1.329238
723,2.892000,-0.001920,0.008561,1.329233
724,2.896000,-0.001912,0.008568,1.329234
725,2.900000,-0.001892,0.008560,1.329224
726,2.904000,-0.001900,0.008565,1.329239
727,2.908000,-0.001923,0.008549,1.329233
728,2.912000,-0.001884,0.008565,1.329222
729,2.916000,-0.001884,0.008583,1.329239
730,2.920000,-0.001885,0.008593,1.329237
731,2.924000,-0.001884,0.008592,1.329234
732,2.928000,-0.001866,0.008607,1.329254
733,2.932000,-0.001864,0.008608,1.329252
734,2.936000,-0.001887,0.008582,1.329241
735,2.940000,-0.001880,0.008608,1.329249
736,2.944000,-0.001866,0.008600,1.329237
737,2.948000,-0.001885,0.008597,1.329234
738,2.952000,-0.001855,0.008618,1.329253
739,2.956000,-0.001881,0.008600,1.329252
740,2.960000,-0.001893,0.008586,1.329268
741,2.964000,-0.001893,0.008591,1.329238
742,2.968000,-0.001895,0.008583,1.329252
743,2.972000,-0.001901,0.008586,1.329244
744,2.976000,-0.001890,0.008586,1.329244
745,2.980000,-0.001897,0.008580,1.329250
746,2.984000,-0.001919,0.008565,1.329243
747,2.988000,-0.001899,0.008574,1.329257
748,2.992000,-0.001861,0.008633,1.329257
749,2.996000,-0.001877,0.008608,1.329252
750,3.000000,-0.001898,0.008603,1.329244
751,3.004000,-0.001891,0.008611,1.329245
752,3.008000,-0.001898,0.008605,1.329256
753,3.012000,-0.001886,0.008606,1.329257
754,3.016000,-0.001927,0.008551,1.329259
755,3.020000,-0.001902,0.008595,1.329246
756,3.024000,-0.001920,0.008551,1.329254
757,3.028000,-0.001893,0.008576,1.329257
758,3.032000,-0.001900,0.008584,1.329243
759,3.036000,-0.001890,0.008582,1.329258
760,3.040000,-0.001889,0.008586,1.329257
761,3.044000,-0.001906,0.008579,1.329244
762,3.048000,-0.001898,0.008580,1.329258
763,3.052000,-0.001902,0.008583,1.329247
764,3.056000,-0.001885,0.008600,1.329250
765,3.060000,-0.001873,0.008615,1.329251
766,3.064000,-0.001886,0.008588,1.329247
767,3.068000,-0.001867,0.008623,1.329262
768,3.072000,-0.001879,0.008616,1.329267
769,3.076000,-0.001863,0.008627,1.329259
770,3.080000,-0.001871,0.008619,1.329251
771,3.084000,-0.001888,0.008600,1.329252
772,3.088000,-0.001906,0.008565,1.329253
773,3.092000,-0.001928,0.008564,1.329241
774,3.096000,-0.001905,0.008572,1.329241
775,3.100000,-0.001905,0.008566,1.329232
776,3.104000,-0.001890,0.008601,1.329250
777,3.108000,-0.001907,0.008565,1.329257
778,3.112000,-0.001885,0.008602,1.329245
779,3.116000,-0.001886,0.008607,1.329255
780,3.120000,-0.001898,0.008583,1.329246
781,3.124000,-0.001868,0.008624,1.329259
782,3.128000,-0.001887,0.008613,1.329249
783,3.132000,-0.001886,0.008604,1.329248
784,3.136000,-0.001881,0.008601,1.329257
785,3.140000,-0.001877,0.008613,1.329241
786,3.144000,-0.001898,0.008586,1.329239
787,3.148000,-0.001899,0.008568,1.329252
788,3.152000,-0.001903,0.008579,1.329245
789,3.156000,-0.001906,0.008582,1.329261
790,3.160000,-0.001868,0.008608,1.329249
791,3.164000,-0.001890,0.008581,1.329241
792,3.168000,-0.001899,0.008570,1.329236
793,3.172000,-0.001897,0.008596,1.329247
794,3.176000,-0.001897,0.008580,1.329242
795,3.180000,-0.001866,0.008618,1.329233
796,3.184000,-0.001865,0.008619,1.329249
797,3.188000,-0.001875,0.008608,1.329231
798,3.192000,-0.001873,0.008610,1.329252
799,3.196000,-0.001857,0.008630,1.329246
800,3.200000,-0.001874,0.008627,1.329233
801,3.204000,-0.001863,0.008623,1.329243
802,3.208000,-0.001851,0.008619,1.329240
803,3.212000,-0.001888,0.008599,1.329245
804,3.216000,-0.001898,0.008602,1.329245
805,3.220000,-0.001880,0.008591,1.329235
806,3.224000,-0.001895,0.008572,1.329232
807,3.228000,-0.001863,0.008604,1.329239
808,3.232000,-0.001862,0.008607,1.329227
809,3.236000,-0.001906,0.008577,1.329251
810,3.240000,-0.001870,0.008597,1.329233
811,3.244000,-0.001873,0.008597,1.329258
812,3.248000,-0.001895,0.008601,1.329256
813,3.252000,-0.001857,0.008620,1.329244
814,3.256000,-0.001864,0.008626,1.329252
815,3.260000,-0.001896,0.008587,1.329257
816,3.264000,-0.001856,0.008598,1.329244
817,3.268000,-0.001841,0.008642,1.329253
818,3.272000,-0.001876,0.008597,1.329242
819,3.276000,-0.001868,0.008625,1.329250
820,3.280000,-0.001891,0.008573,1.329232
821,3.284000,-0.001859,0.008610,1.329231
822,3.288000,-0.001903,0.008557,1.329227
823,3.292000,-0.001892,0.008591,1.329237
824,3.296000,-0.001873,0.008587,1.329236
825,3.300000,-0.001847,0.008623,1.329242
826,3.304000,-0.001869,0.008599,1.329231
827,3.308000,-0.001841,0.008613,1.329226
828,3.312000,-0.001838,0.008643,1.329242
829,3.316000,-0.001862,0.008619,1.329237
830,3.320000,-0.001844,0.008616,1.329247
831,3.324000,-0.001834,0.008640,1.329246
832,3.328000,-0.001885,0.008594,1.329250
833,3.332000,-0.001851,0.008627,1.329239
834,3.336000,-0.001859,0.008613,1.329244
835,3.340000,-0.001871,0.008602,1.329232
836,3.344000,-0.001871,0.008576,1.329229
837,3.348000,-0.001859,0.008604,1.329245
838,3.352000,-0.001852,0.008624,1.329227
839,3.356000,-0.001892,0.008562,1.329231
840,3.360000,-0.001882,0.008583,1.329237
841,3.364000,-0.001837,0.008627,1.329237
842,3.368000,-0.001883,0.008576,1.329244
843,3.372000,-0.001866,0.008601,1.329241
844,3.376000,-0.001851,0.008613,1.329236
845,3.380000,-0.001869,0.008584,1.329259
846,3.384000,-0.001855,0.008607,1.329258
847,3.388000,-0.001858,0.008601,1.329228
848,3.392000,-0.001850,0.008612,1.329246
849,3.396000,-0.001829,0.008631,1.329250
850,3.400000,-0.001841,0.008616,1.329239
851,3.404000,-0.001815,0.008629,1.329256
852,3.408000,-0.001826,0.008621,1.329244
853,3.412000,-0.001882,0.008594,1.329244
854,3.416000,-0.001837,0.008614,1.329248
855,3.420000,-0.001870,0.008585,1.329248
856,3.424000,-0.001884,0.008581,1.329237
857,3.428000,-0.001847,0.008619,1.329253
858,3.432000,-0.001862,0.008589,1.329252
859,3.436000,-0.001841,0.008616,1.329235
860,3.440000,-0.001846,0.008623,1.329257
861,3.444000,-0.001841,0.008613,1.329252
862,3.448000,-0.001842,0.008625,1.329249
863,3.452000,-0.001826,0.008633,1.329252
864,3.456000,-0.001835,0.008621,1.329248
865,3.460000,-0.001862,0.008600,1.329256
866,3.464000,-0.001862,0.008587,1.329237
867,3.468000,-0.001848,0.008596,1.329246
868,3.472000,-0.001858,0.008606,1.329255
869,3.476000,-0.001860,0.008595,1.329243
870,3.480000,-0.001818,0.008631,1.329258
871,3.484000,-0.001874,0.008600,1.329244
872,3.488000,-0.001839,0.008618,1.329258
873,3.492000,-0.001832,0.008624,1.329260
874,3.496000,-0.001847,0.008619,1.329245
875,3.500000,-0.001832,0.008631,1.329249
876,3.504000,-0.001819,0.008632,1.329267
877,3.508000,-0.001848,0.008620,1.329268
878,3.512000,-0.001816,0.008638,1.329262
879,3.516000,-0.001826,0.008638,1.329251
880,3.520000,-0.001806,0.008658,1.329259
881,3.524000,-0.001845,0.008636,1.329267
882,3.528000,-0.001827,0.008644,1.329252
883,3.532000,-0.001825,0.008620,1.329242
884,3.536000,-0.001833,0.008642,1.329262
885,3.540000,-0.001846,0.008588,1.329254
886,3.544000,-0.001855,0.008610,1.329258
887,3.548000,-0.001851,0.008591,1.329269
888,3.552000,-0.001825,0.008612,1.329245
889,3.556000,-0.001859,0.008601,1.329246
890,3.560000,-0.001832,0.008632,1.329243
891,3.564000,-0.001820,0.008640,1.329255
892,3.568000,-0.001814,0.008651,1.329243
893,3.572000,-0.001832,0.008632,1.329254
894,3.576000,-0.001803,0.008650,1.329261
895,3.580000,-0.001860,0.008614,1.329251
896,3.584000,-0.001820,0.008628,1.329239
897,3.588000,-0.001843,0.008616,1.329260
898,3.592000,-0.001842,0.008625,1.329245
899,3.596000,-0.001853,0.008605,1.329250
900,3.600000,-0.001845,0.008611,1.329255
901,3.604000,-0.001852,0.008606,1.329239
902,3.608000,-0.001838,0.008615,1.329246
903,3.612000,-0.001843,0.008621,1.329247
904,3.616000,-0.001819,0.008651,1.329247
905,3.620000,-0.001837,0.008605,1.329247
906,3.624000,-0.001851,0.008598,1.329250
907,3.628000,-0.001831,0.008622,1.329245
908,3.632000,-0.001851,0.008601,1.329245
909,3.636000,-0.001864,0.008601,1.329241
910,3.640000,-0.001804,0.008654,1.329249
911,3.644000,-0.001833,0.008618,1.329248
912,3.648000,-0.001827,0.008627,1.329256
913,3.652000,-0.001827,0.008649,1.329239
914,3.656000,-0.001797,0.008660,1.329236
915,3.660000,-0.001863,0.008599,1.329238
916,3.664000,-0.001818,0.008635,1.329242
917,3.668000,-0.001827,0.008627,1.329250
918,3.672000,-0.001830,0.008624,1.329232
919,3.676000,-0.001852,0.008594,1.329240
